,HAX,HAY,PW1X,PW1Y,PW2X,PW2Y,WWX,WWY,BOLX,BOLY,GDALX,GDALY,GSURFX,GSURFY,H2OX,H2OY,sun,mon,tue,wed,thu,fri,sat,Company,distance_dsH2OE,distance_dsGSF,distance_dsP1,distance_dsGD,distance_BOL,distance_dsWW,distance_dsP2,distance_GroundSurf,distance_H2OE,distance_PWl,distance_PW2,distance_GDAL,distance_BOLE,distance_WW
870,320,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,65,31,26,64,54,66,84,Water Works II,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
871,320,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,22,43,29,71,80,70,Bowles W&S,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
872,320,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,26,41,18,11,27,88,Public Well 1,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
873,320,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,59,36,46,16,16,63,Public Well 2,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
874,320,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,57,12,41,10,61,7,H2O Engine,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
875,320,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,25,7,70,55,7,24,H2O Engine,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
876,320,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,41,0,22,25,35,78,42,Bowles W&S,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
877,320,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,44,6,32,9,26,33,H2O Engine,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
878,320,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,6,23,38,78,19,36,H2O Engine,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
879,320,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,60,35,33,70,66,76,H2O Engine,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
880,320,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,0,56,57,8,41,23,16,Public Well 1,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
881,320,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,1,52,52,56,67,96,Public Well 2,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
882,320,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,73,48,8,45,30,89,3,Public Well 2,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
883,320,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,18,26,27,55,88,8,Ground Surf,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
884,320,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,54,22,12,3,37,30,98,Public Well 2,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
885,320,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,69,6,49,69,31,23,45,Public Well 1,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
886,320,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,51,63,56,53,78,84,11,H2O Engine,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
887,320,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,51,30,36,67,53,13,45,H2O Engine,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
888,320,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,46,27,67,69,32,92,Ground Surf,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
889,320,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,27,54,64,78,21,89,Public Well 1,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
890,320,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,21,12,66,60,46,74,Glendale Wells,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
891,320,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,13,58,62,48,19,45,H2O Engine,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
892,320,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,7,34,45,20,57,0,6,Public Well 1,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
893,320,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,2,45,66,42,22,58,Bowles W&S,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
894,320,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,53,5,13,17,81,79,Ground Surf,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
895,320,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,3,48,18,46,59,34,Glendale Wells,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
896,320,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,51,57,15,16,80,2,64,Glendale Wells,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
897,320,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,41,27,49,46,1,45,Glendale Wells,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
898,320,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,10,37,31,52,12,12,Glendale Wells,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
899,330,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,48,48,43,25,46,88,Public Well 2,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
900,330,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,61,22,6,15,22,64,72,H2O Engine,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
901,330,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,70,70,12,49,35,0,57,Ground Surf,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
902,330,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,65,0,22,38,0,17,82,Ground Surf,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
903,330,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,79,7,57,31,80,85,70,Glendale Wells,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
904,330,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,31,28,10,11,9,28,79,H2O Engine,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
905,330,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,12,24,66,29,88,53,Ground Surf,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
906,330,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,70,21,22,27,57,41,Bowles W&S,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
907,330,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,52,27,7,56,23,79,30,H2O Engine,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
908,330,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,9,50,37,73,29,21,Public Well 2,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
909,330,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,61,16,68,25,20,0,Water Works II,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
910,330,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,39,49,52,23,14,44,97,Public Well 1,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
911,330,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,9,21,27,12,80,44,Public Well 2,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
912,330,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,35,47,5,43,46,36,Glendale Wells,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
913,330,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,49,14,52,25,6,98,Public Well 2,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
914,330,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,57,44,63,19,49,19,Ground Surf,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
915,330,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,85,65,55,26,46,53,43,H2O Engine,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
916,330,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,30,34,65,76,53,4,Ground Surf,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
917,330,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,31,39,54,56,52,9,Glendale Wells,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
918,330,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,25,20,25,49,72,54,10,Public Well 2,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
919,330,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,39,44,42,25,58,9,74,Public Well 2,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
920,330,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,51,45,10,40,19,78,Ground Surf,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
921,330,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,8,55,6,24,84,1,H2O Engine,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
922,330,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,4,52,30,41,66,87,Ground Surf,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
923,330,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,7,16,56,43,24,46,Water Works II,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
924,330,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,17,53,48,23,78,65,Public Well 2,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
925,330,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,36,1,65,29,14,83,Glendale Wells,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
926,330,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,6,19,11,54,68,6,98,Bowles W&S,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
927,330,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,8,0,32,19,27,44,Bowles W&S,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
928,340,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,23,29,27,41,35,36,Ground Surf,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
929,340,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,78,5,24,32,2,74,37,Water Works II,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
930,340,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,79,62,23,56,62,32,2,Water Works II,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
931,340,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,60,11,67,4,39,84,Public Well 2,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
932,340,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,33,19,34,38,89,78,Ground Surf,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
933,340,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,46,16,27,60,43,9,7,Glendale Wells,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
934,340,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,43,17,69,69,35,91,Glendale Wells,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
935,340,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,12,11,49,7,46,63,Public Well 2,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
936,340,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,44,33,3,18,75,36,H2O Engine,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
937,340,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,62,24,59,2,72,23,H2O Engine,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
938,340,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,54,47,38,2,64,100,Ground Surf,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
939,340,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,36,14,28,34,87,86,Bowles W&S,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
940,340,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,13,37,62,45,8,23,Ground Surf,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
941,340,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,63,7,46,49,8,61,Public Well 1,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
942,340,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,25,54,7,1,60,3,Glendale Wells,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
943,340,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,70,39,54,47,68,4,15,Water Works II,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
944,340,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,73,70,52,19,24,68,57,Glendale Wells,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
945,340,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,36,14,58,5,72,8,Ground Surf,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
946,340,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,33,50,31,23,82,6,Water Works II,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
947,340,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,55,27,25,33,61,85,Water Works II,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
948,340,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,58,29,50,22,61,62,Public Well 2,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
949,340,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,65,9,1,26,25,28,59,Water Works II,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
950,340,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,52,11,24,6,49,61,66,Public Well 2,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
951,340,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,57,56,21,36,33,0,Glendale Wells,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
952,340,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,66,51,57,48,29,49,Public Well 1,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
953,340,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,51,56,68,64,35,62,Bowles W&S,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
954,340,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,35,14,46,54,27,61,14,Ground Surf,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
955,340,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,40,3,34,78,74,63,Water Works II,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
956,340,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,7,10,53,70,16,9,Bowles W&S,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
957,350,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,50,38,23,18,3,90,H2O Engine,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
958,350,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,69,48,29,28,77,89,Public Well 1,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
959,350,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,53,9,17,43,14,49,Public Well 2,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
960,350,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,6,44,21,25,0,48,Public Well 2,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
961,350,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,42,29,43,78,86,94,Bowles W&S,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
962,350,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,35,48,46,58,37,60,56,Water Works II,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
963,350,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,25,35,13,40,80,20,6,Glendale Wells,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
964,350,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,84,56,20,68,54,64,17,Public Well 1,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
965,350,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,38,7,12,17,51,97,Ground Surf,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
966,350,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,7,27,47,38,15,61,Public Well 2,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
967,350,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,35,21,26,32,86,75,Public Well 1,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
968,350,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,84,60,49,5,39,77,5,Public Well 2,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
969,350,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,29,0,33,15,68,92,Glendale Wells,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
970,350,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,61,44,14,43,87,75,H2O Engine,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
971,350,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,24,18,33,0,58,67,Ground Surf,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
972,350,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,2,68,0,65,72,33,74,H2O Engine,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
973,350,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,43,29,38,69,35,26,Ground Surf,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
974,350,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,49,11,14,20,20,51,Public Well 2,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
975,350,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,37,61,31,54,54,87,30,Public Well 1,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
976,350,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,24,4,60,43,34,29,Water Works II,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
977,350,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,26,35,49,37,30,47,86,Water Works II,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
978,350,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,18,6,46,56,50,85,Water Works II,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
979,350,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,44,57,19,12,75,0,Bowles W&S,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
980,350,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,20,25,13,55,0,92,Public Well 1,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
981,350,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,52,4,50,16,46,81,Glendale Wells,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
982,350,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,1,29,28,28,73,79,Water Works II,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
983,350,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,47,46,67,80,0,72,Public Well 1,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
984,350,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,7,37,9,30,81,34,H2O Engine,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
985,350,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,51,27,53,15,54,16,Water Works II,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0
986,360,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,38,65,29,9,12,42,99,Public Well 2,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
987,360,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,38,58,1,23,39,18,12,Ground Surf,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
